UTCDateTime,Pressao (mB),Temperatura (°C),Umidade (%),ur_temp_entrada,ur_temp_saida,ur_kwh,ur_kwhtr,ur_temp_entrada_condensacao,ur_temp_saida_condensacao,ur_correnteMotor,Pressao_PR_min,TR,delta_AG,delta_AC,FimDeSemana,HorarioComercial,VAG Aberta %,Fancoil ligado %
2023-06-01 14:00:00,1015.4,23.1,70.0,19.399999618530273,13.699999809265137,0.0,0.0,20.100000381469727,20.399999618530273,0.0,20.27869987487793,0.0,5.699999809265137,0.2999992370605469,0.0,1.0,39.8331163092093,82.3529411764706
2023-06-01 15:00:00,1015.2,23.0,70.0,19.600000381469727,13.800000190734863,0.0,0.0,20.100000381469727,20.299999237060547,0.0,16.925474166870117,0.0,5.800000190734863,0.1999988555908203,0.0,1.0,41.109768818725236,82.3529411764706
2023-06-01 16:00:00,1014.7,23.0,71.0,19.5,13.800000190734863,0.0,0.0,20.100000381469727,20.5,0.0,20.101743698120117,0.0,5.699999809265137,0.39999961853027344,0.0,1.0,39.411201457182564,82.3529411764706
2023-06-01 17:00:00,1014.2,22.4,73.0,19.5,13.800000190734863,0.0,0.0,20.100000381469727,20.5,0.0,20.202627182006836,0.0,5.699999809265137,0.39999961853027344,0.0,0.0,38.84799034848358,82.3529411764706
2023-06-01 18:00:00,1014.3,22.8,73.0,19.5,13.800000190734863,0.0,0.0,20.200000762939453,20.5,0.0,17.079967498779297,0.0,5.699999809265137,0.2999992370605469,0.0,0.0,38.7323454600392,82.3529411764706
2023-06-01 19:00:00,1014.4,21.9,76.0,19.5,13.699999809265137,0.0,0.0,20.200000762939453,20.5,0.0,19.834197998046875,0.0,5.800000190734863,0.2999992370605469,0.0,0.0,39.67003336277875,82.3529411764706
2023-06-02 11:00:00,1016.8,21.5,88.5,19.799999237060547,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,20.02642059326172,0.0,6.09999942779541,0.1999988555908203,0.0,1.0,36.72819895635951,82.3529411764706
2023-06-02 12:00:00,1017.4,23.7,78.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,17.229442596435547,0.0,6.09999942779541,0.2999992370605469,0.0,1.0,41.748298625151314,85.29411764705883
2023-06-02 13:00:00,1017.6,24.1,67.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.42030143737793,0.0,6.09999942779541,0.2999992370605469,0.0,1.0,45.21620577935016,88.23529411764706
2023-06-02 14:00:00,1017.3,24.2,64.0,19.899999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,20.059782028198242,0.0,6.199999809265137,0.2999992370605469,0.0,1.0,43.84737583543315,85.29411764705883
2023-06-02 15:00:00,1016.9,24.1,65.0,19.700000762939453,13.600000381469727,0.0,0.0,20.0,20.299999237060547,0.0,17.07781219482422,0.0,6.100000381469727,0.2999992370605469,0.0,1.0,42.63766714478984,88.23529411764706
2023-06-02 16:00:00,1016.3,24.3,67.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.377626419067383,0.0,6.09999942779541,0.2999992370605469,0.0,1.0,45.04369583454999,88.23529411764706
2023-06-02 17:00:00,1015.7,24.3,67.0,19.700000762939453,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,20.26294708251953,0.0,6.000000953674316,0.2999992370605469,0.0,0.0,45.01527229403005,88.23529411764706
2023-06-02 18:00:00,1015.5,22.5,72.0,19.700000762939453,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,17.02884292602539,0.0,6.000000953674316,0.2999992370605469,0.0,0.0,46.49968705935912,88.23529411764706
2023-06-02 19:00:00,1016.0,22.5,75.0,19.799999237060547,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,20.063922882080078,0.0,6.09999942779541,0.1999988555908203,0.0,0.0,42.48490369139296,88.23529411764706
2023-06-02 20:00:00,1016.5,21.4,78.0,20.0,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,20.194576263427734,0.0,6.300000190734863,0.2999992370605469,0.0,0.0,40.63037945465608,85.29411764705883
2023-06-02 21:00:00,1016.7,20.8,83.0,19.899999618530273,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,17.67140007019043,0.0,6.199999809265137,0.1999988555908203,0.0,0.0,39.62846462112485,85.29411764705883
2023-06-02 22:00:00,1016.6,20.4,77.0,19.799999237060547,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,17.364013671875,0.0,6.09999942779541,0.1999988555908203,0.0,0.0,39.0308093825976,82.3529411764706
2023-06-02 23:00:00,1016.9,20.4,75.0,19.700000762939453,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,20.002336502075195,0.0,6.000000953674316,0.1999988555908203,0.0,0.0,39.56449271873994,82.3529411764706
2023-06-03 00:00:00,1017.4,20.3,77.0,20.0,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,20.02262306213379,0.0,6.300000190734863,0.2999992370605469,1.0,0.0,34.73244324055585,76.47058823529412
2023-06-03 01:00:00,1017.5,20.4,76.0,19.799999237060547,13.800000190734863,0.0,0.0,20.100000381469727,20.299999237060547,0.0,19.8161678314209,0.0,5.999999046325684,0.1999988555908203,1.0,0.0,32.219559100541204,70.58823529411765
2023-06-03 02:00:00,1017.8,20.0,81.0,20.0,13.800000190734863,0.0,0.0,20.0,20.299999237060547,0.0,17.66603660583496,0.0,6.199999809265137,0.2999992370605469,1.0,0.0,29.57176085132541,67.6470588235294
2023-06-03 03:00:00,1017.4,19.9,87.0,19.899999618530273,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,19.110034942626953,0.0,6.199999809265137,0.1999988555908203,1.0,0.0,25.239183593880046,55.88235294117647
2023-06-03 04:00:00,1017.2,20.5,73.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.89482307434082,0.0,6.09999942779541,0.2999992370605469,1.0,0.0,22.730094557458703,50.0
2023-06-03 05:00:00,1016.7,20.2,74.0,19.899999618530273,13.699999809265137,0.0,0.0,20.100000381469727,20.299999237060547,0.0,19.136735916137695,0.0,6.199999809265137,0.1999988555908203,1.0,0.0,17.794869590889324,41.1764705882353
2023-06-03 06:00:00,1016.3,20.5,75.0,19.899999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.93568992614746,0.0,6.199999809265137,0.2999992370605469,1.0,0.0,17.328155309864968,41.1764705882353
2023-06-03 07:00:00,1016.3,20.1,76.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.935047149658203,0.0,6.09999942779541,0.2999992370605469,1.0,0.0,18.410865286986034,41.1764705882353
2023-06-03 08:00:00,1016.6,20.2,77.0,19.799999237060547,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.135997772216797,0.0,6.09999942779541,0.2999992370605469,1.0,1.0,19.526376661026116,44.11764705882353
2023-06-03 09:00:00,1017.0,19.4,100.0,19.600000381469727,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.12347412109375,0.0,5.90000057220459,0.2999992370605469,1.0,1.0,18.841782448869765,44.11764705882353
2023-06-03 11:00:00,1017.5,20.8,74.0,19.700000762939453,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.07037353515625,0.0,6.000000953674316,0.2999992370605469,1.0,1.0,23.89204648949883,50.0
2023-06-03 12:00:00,1018.1,22.7,68.0,19.700000762939453,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.069177627563477,0.0,6.000000953674316,0.2999992370605469,1.0,1.0,23.713248478643823,50.0
2023-06-03 13:00:00,1018.4,23.8,64.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.85765266418457,0.0,5.800000190734863,0.2999992370605469,1.0,1.0,24.42942691029924,50.0
2023-06-03 14:00:00,1018.4,23.4,66.0,19.600000381469727,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.068410873413086,0.0,5.90000057220459,0.2999992370605469,1.0,1.0,23.61991133292516,50.0
2023-06-03 15:00:00,1017.6,24.4,62.0,19.399999618530273,13.800000190734863,0.0,0.0,20.0,20.299999237060547,0.0,19.05130958557129,0.0,5.59999942779541,0.2999992370605469,1.0,1.0,24.21224937475089,50.0
2023-06-03 16:00:00,1016.5,24.3,62.0,19.600000381469727,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.832433700561523,0.0,5.90000057220459,0.2999992370605469,1.0,1.0,28.18562215205395,52.94117647058823
2023-06-03 17:00:00,1015.7,25.1,63.0,19.600000381469727,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.048662185668945,0.0,5.90000057220459,0.2999992370605469,1.0,0.0,28.252859196879648,52.94117647058823
2023-06-03 18:00:00,1015.3,23.5,65.0,19.399999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.034204483032227,0.0,5.699999809265137,0.2999992370605469,1.0,0.0,26.87223425236615,52.94117647058823
2023-06-03 19:00:00,1015.1,22.0,71.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.03803062438965,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,25.705805252898823,52.94117647058823
2023-06-03 20:00:00,1015.2,21.2,76.0,19.399999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.051105499267578,0.0,5.699999809265137,0.2999992370605469,1.0,0.0,24.478299742395226,50.0
2023-06-03 21:00:00,1015.6,21.2,78.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.052038192749023,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,24.859797530102007,50.0
2023-06-03 22:00:00,1016.0,21.4,77.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.044513702392578,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,24.62593725413987,50.0
2023-06-03 23:00:00,1016.4,21.4,75.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.01415252685547,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,24.315877388824116,50.0
2023-06-04 00:00:00,1016.4,20.9,69.0,19.600000381469727,13.600000381469727,0.0,0.0,20.0,20.299999237060547,0.0,19.00163459777832,0.0,6.0,0.2999992370605469,1.0,0.0,23.36096332470576,50.0
2023-06-04 01:00:00,1016.5,20.8,70.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.9497013092041,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,23.368698981675234,50.0
2023-06-04 02:00:00,1016.5,20.7,72.0,19.5,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.96483612060547,0.0,5.800000190734863,0.2999992370605469,1.0,0.0,20.443433235992085,47.05882352941177
2023-06-04 03:00:00,1016.2,20.4,75.0,19.299999237060547,13.600000381469727,0.0,0.0,20.0,20.299999237060547,0.0,18.966121673583984,0.0,5.69999885559082,0.2999992370605469,1.0,0.0,20.46481199878635,47.05882352941177
2023-06-04 04:00:00,1015.9,20.3,76.0,19.399999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,18.967252731323242,0.0,5.699999809265137,0.2999992370605469,1.0,0.0,16.978548694740642,41.1764705882353
2023-06-04 05:00:00,1015.6,20.1,75.0,19.399999618530273,13.699999809265137,0.0,0.0,20.0,20.299999237060547,0.0,19.1591854095459,0.0,5.699999809265137,0.2999992370605469,1.0,0.0,16.982849216822423,41.1764705882353
2023-06-04 06:00:00,1015.3,19.9,75.0,19.5,13.699999809265137,0.0,0.0,20.0,20.200000762939453,0.0,18.975521087646484,0.0,5.800000190734863,0.20000076293945312,1.0,0.0,17.014545897642773,41.1764705882353
2023-06-04 07:00:00,1015.2,20.1,73.0,19.5,13.699999809265137,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.155040740966797,0.0,5.800000190734863,0.3000011444091797,1.0,0.0,16.955100567051858,41.1764705882353
2023-06-04 08:00:00,1015.4,20.0,73.0,19.399999618530273,13.699999809265137,0.0,0.0,19.899999618530273,20.200000762939453,0.0,18.966291427612305,0.0,5.699999809265137,0.3000011444091797,1.0,1.0,18.615795744187903,44.11764705882353
2023-06-04 09:00:00,1015.8,19.9,72.0,19.200000762939453,13.600000381469727,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.227737426757812,0.0,5.600000381469727,0.3000011444091797,1.0,1.0,19.2944218769218,47.05882352941177
2023-06-04 10:00:00,1016.2,19.8,73.0,19.200000762939453,13.600000381469727,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.0345516204834,0.0,5.600000381469727,0.3000011444091797,1.0,1.0,23.66695954763528,52.94117647058823
2023-06-04 11:00:00,1017.1,21.4,68.0,19.299999237060547,13.600000381469727,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.022565841674805,0.0,5.69999885559082,0.3000011444091797,1.0,1.0,23.01416368376125,52.94117647058823
2023-06-04 12:00:00,1017.7,22.8,62.0,19.299999237060547,13.699999809265137,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.024099349975586,0.0,5.59999942779541,0.3000011444091797,1.0,1.0,25.117954046437234,52.94117647058823
2023-06-04 13:00:00,1018.2,24.0,66.0,19.399999618530273,13.600000381469727,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.025331497192383,0.0,5.799999237060547,0.3000011444091797,1.0,1.0,25.734517670038976,52.94117647058823
2023-06-04 14:00:00,1018.2,23.4,63.0,19.299999237060547,13.699999809265137,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.016271591186523,0.0,5.59999942779541,0.3000011444091797,1.0,1.0,26.5280126748663,52.94117647058823
2023-06-04 15:00:00,1017.6,23.8,61.0,19.399999618530273,13.600000381469727,0.0,0.0,19.899999618530273,20.200000762939453,0.0,18.799238204956055,0.0,5.799999237060547,0.3000011444091797,1.0,1.0,26.74733696020011,52.94117647058823
2023-06-04 16:00:00,1016.8,24.3,65.0,19.399999618530273,13.699999809265137,0.0,0.0,19.899999618530273,20.200000762939453,0.0,19.204788208007812,0.0,5.699999809265137,0.3000011444091797,1.0,1.0,24.76243228081501,52.94117647058823
2023-06-04 17:00:00,1016.3,24.2,66.0,19.399999618530273,13.699999809265137,0.0,0.0,20.0,20.200000762939453,0.0,19.169675827026367,0.0,5.699999809265137,0.20000076293945312,1.0,0.0,24.61619898225322,52.94117647058823
2023-06-04 18:00:00,1016.1,23.2,63.0,16.5,9.800000190734863,0.0,0.0,25.5,26.5,0.0,19.75071907043457,0.0,6.699999809265137,1.0,1.0,0.0,24.417107677820958,47.05882352941177
2023-06-04 19:00:00,1016.0,22.0,68.0,16.899999618530273,11.199999809265137,0.0,0.0,23.200000762939453,25.399999618530273,0.0,20.156715393066406,0.0,5.699999809265137,2.1999988555908203,1.0,0.0,27.28992600332607,55.88235294117647
2023-06-04 20:00:00,1016.1,21.6,66.0,17.200000762939453,12.0,0.0,0.0,22.100000381469727,24.600000381469727,0.0,19.93889045715332,0.0,5.200000762939453,2.5,1.0,0.0,26.79458684090412,55.88235294117647
2023-06-04 21:00:00,1016.5,21.6,60.0,17.5,12.399999618530273,0.0,0.0,21.399999618530273,24.0,0.0,20.137100219726562,0.0,5.100000381469727,2.6000003814697266,1.0,0.0,25.934772327090755,55.88235294117647
2023-06-04 22:00:00,1016.7,21.7,62.0,17.899999618530273,12.699999809265137,0.0,0.0,21.100000381469727,23.5,0.0,20.160606384277344,0.0,5.199999809265137,2.3999996185302734,1.0,0.0,25.377698849547993,55.88235294117647
2023-06-04 23:00:00,1016.9,21.8,62.0,18.200000762939453,13.0,0.0,0.0,20.700000762939453,23.100000381469727,0.0,19.753185272216797,0.0,5.200000762939453,2.3999996185302734,1.0,0.0,26.08176485155568,55.88235294117647
2023-06-05 00:00:00,1016.9,21.4,67.0,18.600000381469727,13.100000381469727,0.0,0.0,20.600000381469727,22.700000762939453,0.0,19.948638916015625,0.0,5.5,2.1000003814697266,0.0,0.0,25.62917833075379,55.88235294117647
2023-06-05 01:00:00,1016.9,20.9,67.0,18.700000762939453,13.199999809265137,0.0,0.0,20.399999618530273,22.299999237060547,0.0,19.91764259338379,0.0,5.500000953674316,1.8999996185302734,0.0,0.0,25.89945977565014,55.88235294117647
2023-06-05 02:00:00,1016.8,21.0,69.0,18.899999618530273,13.300000190734863,0.0,0.0,20.5,22.100000381469727,0.0,20.133079528808594,0.0,5.59999942779541,1.6000003814697266,0.0,0.0,24.49342702554934,52.94117647058823
2023-06-05 03:00:00,1016.7,20.9,71.0,19.200000762939453,13.300000190734863,0.0,0.0,20.5,21.799999237060547,0.0,19.921096801757812,0.0,5.90000057220459,1.2999992370605469,0.0,0.0,22.09812618927522,50.0
2023-06-05 04:00:00,1016.3,20.4,72.0,19.200000762939453,13.300000190734863,0.0,0.0,20.5,21.600000381469727,0.0,19.89848518371582,0.0,5.90000057220459,1.1000003814697266,0.0,0.0,18.931630577101853,50.0
2023-06-05 05:00:00,1015.8,20.5,71.0,19.200000762939453,13.300000190734863,0.0,0.0,20.5,21.5,0.0,19.86618423461914,0.0,5.90000057220459,1.0,0.0,0.0,18.82399145220265,50.0
2023-06-05 06:00:00,1015.4,19.9,70.0,19.299999237060547,13.300000190734863,0.0,0.0,20.5,21.299999237060547,0.0,20.059633255004883,0.0,5.999999046325684,0.7999992370605469,0.0,0.0,18.034343128854577,50.0
2023-06-05 07:00:00,1015.3,20.4,70.0,19.200000762939453,13.300000190734863,0.0,0.0,20.5,21.200000762939453,0.0,20.06092643737793,0.0,5.90000057220459,0.7000007629394531,0.0,0.0,17.505004581176873,50.0
2023-06-05 08:00:00,1015.1,20.3,70.0,19.100000381469727,13.300000190734863,0.0,0.0,20.399999618530273,21.100000381469727,0.0,20.05275535583496,0.0,5.800000190734863,0.7000007629394531,0.0,1.0,17.247405281572632,50.0
2023-06-05 09:00:00,1015.3,19.2,74.0,19.100000381469727,13.399999618530273,0.0,0.0,20.299999237060547,21.0,0.0,20.470306396484375,0.0,5.700000762939453,0.7000007629394531,0.0,1.0,27.215548809730645,67.6470588235294
2023-06-05 10:00:00,1015.6,19.5,74.0,19.399999618530273,13.399999618530273,0.0,0.0,20.299999237060547,20.799999237060547,0.0,19.92940330505371,0.0,6.0,0.5,0.0,1.0,38.67993312712872,82.3529411764706
2023-06-05 11:00:00,1016.2,21.6,66.0,19.200000762939453,13.399999618530273,0.0,0.0,20.299999237060547,20.799999237060547,0.0,19.682937622070312,0.0,5.80000114440918,0.5,0.0,1.0,39.380988679148935,82.3529411764706
2023-06-05 12:00:00,1016.8,22.8,67.0,19.299999237060547,13.399999618530273,0.0,0.0,20.299999237060547,20.799999237060547,0.0,19.877832412719727,0.0,5.899999618530273,0.5,0.0,1.0,45.25078511418718,85.29411764705883
2023-06-05 13:00:00,1016.8,24.4,62.0,19.200000762939453,13.399999618530273,0.0,0.0,20.299999237060547,20.700000762939453,0.0,19.80609893798828,0.0,5.80000114440918,0.40000152587890625,0.0,1.0,49.000593447324,91.17647058823529
2023-06-05 14:00:00,1016.5,24.3,63.0,19.200000762939453,13.5,0.0,0.0,20.299999237060547,20.700000762939453,0.0,19.819387435913086,0.0,5.700000762939453,0.40000152587890625,0.0,1.0,48.757195423949845,91.17647058823529
2023-06-05 15:00:00,1016.1,24.9,57.0,19.299999237060547,13.399999618530273,0.0,0.0,20.299999237060547,20.600000381469727,0.0,19.854042053222656,0.0,5.899999618530273,0.3000011444091797,0.0,1.0,48.93929207866842,91.17647058823529
2023-06-05 16:00:00,1015.4,24.4,61.0,19.299999237060547,13.449999809265137,0.0,0.0,20.299999237060547,20.700000762939453,0.0,20.520505905151367,0.0,5.84999942779541,0.40000152587890625,0.0,1.0,45.31169484781496,88.23529411764706
2023-06-05 17:00:00,1015.1,23.3,63.0,19.299999237060547,13.5,0.0,0.0,20.200000762939453,20.600000381469727,0.0,19.894556045532227,0.0,5.799999237060547,0.39999961853027344,0.0,0.0,44.94130434592565,85.29411764705883
2023-06-05 18:00:00,1015.1,23.7,66.0,19.399999618530273,13.600000381469727,0.0,0.0,20.299999237060547,20.600000381469727,0.0,20.311800003051758,0.0,5.799999237060547,0.3000011444091797,0.0,0.0,45.680011960593134,85.29411764705883
2023-06-05 19:00:00,1015.1,22.5,67.0,19.5,13.600000381469727,0.0,0.0,20.200000762939453,20.600000381469727,0.0,20.081369400024414,0.0,5.899999618530273,0.39999961853027344,0.0,0.0,42.660899460315704,85.29411764705883
2023-06-05 20:00:00,1015.4,22.1,75.0,19.5,13.600000381469727,0.0,0.0,20.200000762939453,20.600000381469727,0.0,19.9161434173584,0.0,5.899999618530273,0.39999961853027344,0.0,0.0,44.343055763027884,85.29411764705883
2023-06-05 21:00:00,1015.9,21.8,78.0,19.5,13.600000381469727,0.0,0.0,20.200000762939453,20.600000381469727,0.0,20.112977981567383,0.0,5.899999618530273,0.39999961853027344,0.0,0.0,41.500048993211806,85.29411764705883
2023-06-05 22:00:00,1016.5,21.6,78.0,19.5,13.600000381469727,0.0,0.0,20.200000762939453,20.5,0.0,20.328857421875,0.0,5.899999618530273,0.2999992370605469,0.0,0.0,40.39649490334771,85.29411764705883
2023-06-05 23:00:00,1016.4,21.0,76.0,19.5,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.86985969543457,0.0,5.899999618530273,0.39999961853027344,0.0,0.0,38.231174593622036,82.3529411764706
2023-06-06 00:00:00,1016.7,20.9,75.0,19.399999618530273,13.600000381469727,0.0,0.0,20.200000762939453,20.5,0.0,19.1475772857666,0.0,5.799999237060547,0.2999992370605469,0.0,0.0,38.403452304276556,79.41176470588235
2023-06-06 01:00:00,1016.9,20.9,72.0,19.5,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.961654663085938,0.0,5.899999618530273,0.39999961853027344,0.0,0.0,34.45806403051723,73.52941176470588
2023-06-06 02:00:00,1017.1,20.7,74.0,19.700000762939453,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.958335876464844,0.0,6.100000381469727,0.39999961853027344,0.0,0.0,31.822629113992054,70.58823529411765
2023-06-06 03:00:00,1017.3,20.7,73.0,19.700000762939453,13.699999809265137,0.0,0.0,20.100000381469727,20.5,0.0,20.186397552490234,0.0,6.000000953674316,0.39999961853027344,0.0,0.0,26.235607358542357,58.8235294117647
2023-06-06 04:00:00,1017.1,21.1,72.0,19.799999237060547,13.600000381469727,0.0,0.0,20.100000381469727,20.399999618530273,0.0,19.79500389099121,0.0,6.19999885559082,0.2999992370605469,0.0,0.0,26.374146383820158,58.8235294117647
2023-06-06 05:00:00,1017.3,21.0,71.0,19.700000762939453,13.699999809265137,0.0,0.0,20.100000381469727,20.5,0.0,19.947242736816406,0.0,6.000000953674316,0.39999961853027344,0.0,0.0,26.298793642809898,58.8235294117647
2023-06-06 06:00:00,1016.6,21.0,75.0,19.600000381469727,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.933822631835938,0.0,6.0,0.39999961853027344,0.0,0.0,23.955233004960146,58.8235294117647
2023-06-06 07:00:00,1016.2,20.7,75.0,19.200000762939453,13.699999809265137,0.0,0.0,20.100000381469727,20.399999618530273,0.0,19.935895919799805,0.0,5.500000953674316,0.2999992370605469,0.0,0.0,21.81857618599227,55.88235294117647
2023-06-06 08:00:00,1016.0,20.2,77.0,19.299999237060547,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.935672760009766,0.0,5.69999885559082,0.39999961853027344,0.0,1.0,22.62715220631975,58.8235294117647
2023-06-06 09:00:00,1016.5,20.2,74.0,19.299999237060547,13.600000381469727,0.0,0.0,20.100000381469727,20.399999618530273,0.0,20.31439971923828,0.0,5.69999885559082,0.2999992370605469,0.0,1.0,31.762951253038466,76.47058823529412
2023-06-06 10:00:00,1016.9,20.2,74.0,19.200000762939453,13.600000381469727,0.0,0.0,20.100000381469727,20.399999618530273,0.0,19.997201919555664,0.0,5.600000381469727,0.2999992370605469,0.0,1.0,39.229531080433816,88.23529411764706
2023-06-06 11:00:00,1017.3,22.1,67.0,19.200000762939453,13.600000381469727,0.0,0.0,20.100000381469727,20.399999618530273,0.0,19.792863845825195,0.0,5.600000381469727,0.2999992370605469,0.0,1.0,39.98362701047551,85.29411764705883
2023-06-06 12:00:00,1017.8,23.2,63.0,19.399999618530273,13.600000381469727,0.0,0.0,20.100000381469727,20.399999618530273,0.0,19.813507080078125,0.0,5.799999237060547,0.2999992370605469,0.0,1.0,44.792395109480076,88.23529411764706
2023-06-06 13:00:00,1017.7,24.2,57.0,19.399999618530273,13.600000381469727,0.0,0.0,20.100000381469727,20.5,0.0,19.57765007019043,0.0,5.799999237060547,0.39999961853027344,0.0,1.0,47.409500593488865,88.23529411764706
