PointName,Tipo,Equipamento,Ponto
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.Chiller 2.Multi-state Values.MV-2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.Chiller 2.Multi-state Values.MV-4.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.Chiller 2.Multi-state Values.MV-7.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Ativar Baixa Carga.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CMD-DMP-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CMD-DMP-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CMD-UR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CMP-DMP-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CN3 1-TQ-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.CN3 2-TQ-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Cte Vazão CH1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Cte Vazão CH3.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.DP-AG-UR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.DP-AG-UR-02.Alarm1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.DP-AG-UR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.DP-AG-UR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-01.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-02.Totalization1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAC-03.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-01.Totalization1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-02.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAG-03.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAGER-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAGER-01.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAGER-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAGER-02.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAR-01.Totalization2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-BAR-02.Totalization3.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-V2V-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-V2V-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-V2V-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-VENT-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-VENT-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.EST-VENT-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAC-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAC-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAC-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAG-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAG-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAG-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAGER-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-BAGER-2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-GRUPO-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-GRUPO-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-GRUPO-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-TR01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-TR02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-TR03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-UR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-UR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-UR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-V2V-TR01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-V2V-TR02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-V2V-TR03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-VENT-TR01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-VENT-TR02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALHA-VENT-TR03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FALTA DE ENERGIA.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FM1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FM2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FM3.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.FM4 m³ h.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Gerador.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Habilita CAG.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR1-BAC-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR1-BAC-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR1-BAC-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR1-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR1-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAC-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAC-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAC-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAG-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAG-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAG-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-BAR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR2-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.LR-UR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAC-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAC-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAC-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAG-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAG-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAG-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAGER-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAGER-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção BAR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção UR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção UR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Manutenção UR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.MOD-V2V-BYPASS.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Reset BAR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ROT-VF-BAG-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ROT-VF-BAG-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ROT-VF-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.Setpoint Vazao Minima Chillers.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SPD-MIN.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SPD-PR1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SPD-PR2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SPD-PR3.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SPD-PRCPD.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.SP-TQ-REP.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-ENTR-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-ENTR-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-ENTR-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-SAID-TR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-SAID-TR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-SAID-TR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-UR-01.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-UR-02.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.ST-UR-03.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TEMP-GER-CAG.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TEMP-RET-GER-CAG.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TR GERADA.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TR PREDIO.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TR UR-1.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TR UR-2.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.TR UR-3.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.UR-01- STA.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.UR-02- STA.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.UR-02- STR.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.UR-03- STA.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.UR-03- STR.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.VSD Phase A Rectifier temp.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.VZ-BYP.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FAC QAC-CAG-01.VZ-GER-AL.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10215.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10216.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10216.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10218.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10220.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10220.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10225.Analog Values.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10225.Analog Values.AV-25.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10225.Analog Values.AV-5.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10225.Analog Values.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10225.Binary Values.BV-28.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10226.Analog Values.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10226.Analog Values.AV-25.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10226.Analog Values.AV-5.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10226.Analog Values.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10226.Binary Values.BV-28.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10232.Analog Values.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10232.Analog Values.AV-25.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10232.Analog Values.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10232.Binary Values.BV-28.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10232.Binary Values.BV-33.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Analog Values.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Analog Values.AV-25.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Analog Values.AV-51.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Analog Values.AV-6.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Binary Values.BV-28.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10233.Binary Values.BV-33.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10234.Analog Values.AV-23.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10234.Analog Values.AV-25.Present Value,,,
S1-ADX1:S1-ADX-NAE1/S1-ADX1-NAE1-TR1.FC-10234.Analog Values.AV-6.Present Value,,,
